si_no,mart_name,year,month,product_id,Product,sales
8690,Mart E,2018,2,PRD02,Urad Dal,765
8691,Mart E,2018,3,PRD02,Urad Dal,1037
8692,Mart E,2018,4,PRD02,Urad Dal,1194
8693,Mart E,2018,5,PRD02,Urad Dal,1301
8694,Mart E,2018,6,PRD02,Urad Dal,1280
8695,Mart E,2018,7,PRD02,Urad Dal,1484
8696,Mart E,2018,8,PRD02,Urad Dal,1329
8697,Mart E,2018,9,PRD02,Urad Dal,1136
8698,Mart E,2018,10,PRD02,Urad Dal,1117
8699,Mart E,2018,11,PRD02,Urad Dal,1166
8700,Mart E,2018,12,PRD02,Urad Dal,848
8701,Mart E,2019,1,PRD02,Urad Dal,896
8702,Mart E,2019,2,PRD02,Urad Dal,876
8703,Mart E,2019,3,PRD02,Urad Dal,1152
8704,Mart E,2019,4,PRD02,Urad Dal,1419
8705,Mart E,2019,5,PRD02,Urad Dal,1497
8706,Mart E,2019,6,PRD02,Urad Dal,1538
8707,Mart E,2019,7,PRD02,Urad Dal,1640
8708,Mart E,2019,8,PRD02,Urad Dal,1463
8709,Mart E,2019,9,PRD02,Urad Dal,1346
8710,Mart E,2019,10,PRD02,Urad Dal,1243
8711,Mart E,2019,11,PRD02,Urad Dal,1354
8712,Mart E,2019,12,PRD02,Urad Dal,977
8713,Mart E,2020,1,PRD02,Urad Dal,978
8714,Mart E,2020,2,PRD02,Urad Dal,969
8715,Mart E,2020,3,PRD02,Urad Dal,1268
8716,Mart E,2020,4,PRD02,Urad Dal,1428
8717,Mart E,2020,5,PRD02,Urad Dal,1558
8718,Mart E,2020,6,PRD02,Urad Dal,1619
8719,Mart E,2020,7,PRD02,Urad Dal,1722
8720,Mart E,2020,8,PRD02,Urad Dal,1587
8721,Mart E,2020,9,PRD02,Urad Dal,1436
8722,Mart E,2020,10,PRD02,Urad Dal,1384
8723,Mart E,2020,11,PRD02,Urad Dal,1421
8724,Mart E,2020,12,PRD02,Urad Dal,1034
8725,Mart E,2021,1,PRD02,Urad Dal,1040
8726,Mart E,2021,2,PRD02,Urad Dal,1033
8727,Mart E,2021,3,PRD02,Urad Dal,1379
8728,Mart E,2021,4,PRD02,Urad Dal,1479
8729,Mart E,2021,5,PRD02,Urad Dal,1700
8730,Mart E,2021,6,PRD02,Urad Dal,1837
8731,Mart E,2021,7,PRD02,Urad Dal,1921
8732,Mart E,2021,8,PRD02,Urad Dal,1737
8733,Mart E,2021,9,PRD02,Urad Dal,1559
8734,Mart E,2021,10,PRD02,Urad Dal,1467
8735,Mart E,2021,11,PRD02,Urad Dal,1483
8736,Mart E,2021,12,PRD02,Urad Dal,1111
8737,Mart E,2018,1,PRD03,Groundnuts,1014
8738,Mart E,2018,2,PRD03,Groundnuts,1031
8739,Mart E,2018,3,PRD03,Groundnuts,1424
8740,Mart E,2018,4,PRD03,Groundnuts,1535
8741,Mart E,2018,5,PRD03,Groundnuts,1688
8742,Mart E,2018,6,PRD03,Groundnuts,1811
8743,Mart E,2018,7,PRD03,Groundnuts,1962
8744,Mart E,2018,8,PRD03,Groundnuts,1695
8745,Mart E,2018,9,PRD03,Groundnuts,1519
8746,Mart E,2018,10,PRD03,Groundnuts,1425
8747,Mart E,2018,11,PRD03,Groundnuts,1548
8748,Mart E,2018,12,PRD03,Groundnuts,1127
8749,Mart E,2019,1,PRD03,Groundnuts,1145
8750,Mart E,2019,2,PRD03,Groundnuts,1155
8751,Mart E,2019,3,PRD03,Groundnuts,1567
8752,Mart E,2019,4,PRD03,Groundnuts,1845
8753,Mart E,2019,5,PRD03,Groundnuts,2038
8754,Mart E,2019,6,PRD03,Groundnuts,1945
8755,Mart E,2019,7,PRD03,Groundnuts,2206
8756,Mart E,2019,8,PRD03,Groundnuts,1949
8757,Mart E,2019,9,PRD03,Groundnuts,1655
8758,Mart E,2019,10,PRD03,Groundnuts,1703
8759,Mart E,2019,11,PRD03,Groundnuts,1844
8760,Mart E,2019,12,PRD03,Groundnuts,1356
8761,Mart E,2020,1,PRD03,Groundnuts,1237
8762,Mart E,2020,2,PRD03,Groundnuts,1235
8763,Mart E,2020,3,PRD03,Groundnuts,1724
8764,Mart E,2020,4,PRD03,Groundnuts,1803
8765,Mart E,2020,5,PRD03,Groundnuts,2152
8766,Mart E,2020,6,PRD03,Groundnuts,2013
8767,Mart E,2020,7,PRD03,Groundnuts,2281
8768,Mart E,2020,8,PRD03,Groundnuts,2120
8769,Mart E,2020,9,PRD03,Groundnuts,1864
8770,Mart E,2020,10,PRD03,Groundnuts,1746
8771,Mart E,2020,11,PRD03,Groundnuts,1769
8772,Mart E,2020,12,PRD03,Groundnuts,1377
8773,Mart E,2021,1,PRD03,Groundnuts,1358
8774,Mart E,2021,2,PRD03,Groundnuts,1345
8775,Mart E,2021,3,PRD03,Groundnuts,1711
8776,Mart E,2021,4,PRD03,Groundnuts,2023
8777,Mart E,2021,5,PRD03,Groundnuts,2266
8778,Mart E,2021,6,PRD03,Groundnuts,2203
8779,Mart E,2021,7,PRD03,Groundnuts,2533
8780,Mart E,2021,8,PRD03,Groundnuts,2186
8781,Mart E,2021,9,PRD03,Groundnuts,2023
8782,Mart E,2021,10,PRD03,Groundnuts,1999
8783,Mart E,2021,11,PRD03,Groundnuts,2068
8784,Mart E,2021,12,PRD03,Groundnuts,1509
8785,Mart E,2018,1,PRD04,Turmeric,673
8786,Mart E,2018,2,PRD04,Turmeric,681
8787,Mart E,2018,3,PRD04,Turmeric,934
8788,Mart E,2018,4,PRD04,Turmeric,947
8789,Mart E,2018,5,PRD04,Turmeric,1116
8790,Mart E,2018,6,PRD04,Turmeric,1279
8791,Mart E,2018,7,PRD04,Turmeric,1277
8792,Mart E,2018,8,PRD04,Turmeric,1069
8793,Mart E,2018,9,PRD04,Turmeric,1027
8794,Mart E,2018,10,PRD04,Turmeric,999
8795,Mart E,2018,11,PRD04,Turmeric,1048
8796,Mart E,2018,12,PRD04,Turmeric,738
8797,Mart E,2019,1,PRD04,Turmeric,782
8798,Mart E,2019,2,PRD04,Turmeric,791
8799,Mart E,2019,3,PRD04,Turmeric,1053
8800,Mart E,2019,4,PRD04,Turmeric,1174
8801,Mart E,2019,5,PRD04,Turmeric,1290
8802,Mart E,2019,6,PRD04,Turmeric,1315
8803,Mart E,2019,7,PRD04,Turmeric,1478
8804,Mart E,2019,8,PRD04,Turmeric,1343
8805,Mart E,2019,9,PRD04,Turmeric,1179
8806,Mart E,2019,10,PRD04,Turmeric,1167
8807,Mart E,2019,11,PRD04,Turmeric,1219
8808,Mart E,2019,12,PRD04,Turmeric,914
8809,Mart E,2020,1,PRD04,Turmeric,787
8810,Mart E,2020,2,PRD04,Turmeric,798
8811,Mart E,2020,3,PRD04,Turmeric,1061
8812,Mart E,2020,4,PRD04,Turmeric,1250
8813,Mart E,2020,5,PRD04,Turmeric,1378
8814,Mart E,2020,6,PRD04,Turmeric,1440
8815,Mart E,2020,7,PRD04,Turmeric,1561
8816,Mart E,2020,8,PRD04,Turmeric,1365
8817,Mart E,2020,9,PRD04,Turmeric,1236
8818,Mart E,2020,10,PRD04,Turmeric,1196
8819,Mart E,2020,11,PRD04,Turmeric,1251
8820,Mart E,2020,12,PRD04,Turmeric,904
8821,Mart E,2021,1,PRD04,Turmeric,876
8822,Mart E,2021,2,PRD04,Turmeric,910
8823,Mart E,2021,3,PRD04,Turmeric,1117
8824,Mart E,2021,4,PRD04,Turmeric,1306
8825,Mart E,2021,5,PRD04,Turmeric,1455
8826,Mart E,2021,6,PRD04,Turmeric,1496
8827,Mart E,2021,7,PRD04,Turmeric,1657
8828,Mart E,2021,8,PRD04,Turmeric,1460
8829,Mart E,2021,9,PRD04,Turmeric,1341
8830,Mart E,2021,10,PRD04,Turmeric,1361
8831,Mart E,2021,11,PRD04,Turmeric,1286
8832,Mart E,2021,12,PRD04,Turmeric,1003
8833,Mart E,2018,1,PRD05,Fenugreek Seeds,953
8834,Mart E,2018,2,PRD05,Fenugreek Seeds,1018
8835,Mart E,2018,3,PRD05,Fenugreek Seeds,1295
8836,Mart E,2018,4,PRD05,Fenugreek Seeds,1448
8837,Mart E,2018,5,PRD05,Fenugreek Seeds,1584
8838,Mart E,2018,6,PRD05,Fenugreek Seeds,1792
8839,Mart E,2018,7,PRD05,Fenugreek Seeds,1837
8840,Mart E,2018,8,PRD05,Fenugreek Seeds,1608
8841,Mart E,2018,9,PRD05,Fenugreek Seeds,1491
8842,Mart E,2018,10,PRD05,Fenugreek Seeds,1357
8843,Mart E,2018,11,PRD05,Fenugreek Seeds,1381
8844,Mart E,2018,12,PRD05,Fenugreek Seeds,1078
8845,Mart E,2019,1,PRD05,Fenugreek Seeds,1138
8846,Mart E,2019,2,PRD05,Fenugreek Seeds,1095
8847,Mart E,2019,3,PRD05,Fenugreek Seeds,1375
8848,Mart E,2019,4,PRD05,Fenugreek Seeds,1630
8849,Mart E,2019,5,PRD05,Fenugreek Seeds,1837
8850,Mart E,2019,6,PRD05,Fenugreek Seeds,1865
8851,Mart E,2019,7,PRD05,Fenugreek Seeds,2085
8852,Mart E,2019,8,PRD05,Fenugreek Seeds,1919
8853,Mart E,2019,9,PRD05,Fenugreek Seeds,1674
8854,Mart E,2019,10,PRD05,Fenugreek Seeds,1609
8855,Mart E,2019,11,PRD05,Fenugreek Seeds,1721
8856,Mart E,2019,12,PRD05,Fenugreek Seeds,1250
8857,Mart E,2020,1,PRD05,Fenugreek Seeds,1180
8858,Mart E,2020,2,PRD05,Fenugreek Seeds,1232
8859,Mart E,2020,3,PRD05,Fenugreek Seeds,1544
8860,Mart E,2020,4,PRD05,Fenugreek Seeds,1787
8861,Mart E,2020,5,PRD05,Fenugreek Seeds,1959
8862,Mart E,2020,6,PRD05,Fenugreek Seeds,2053
8863,Mart E,2020,7,PRD05,Fenugreek Seeds,2250
8864,Mart E,2020,8,PRD05,Fenugreek Seeds,1932
8865,Mart E,2020,9,PRD05,Fenugreek Seeds,1775
8866,Mart E,2020,10,PRD05,Fenugreek Seeds,1743
8867,Mart E,2020,11,PRD05,Fenugreek Seeds,1688
8868,Mart E,2020,12,PRD05,Fenugreek Seeds,1246
8869,Mart E,2021,1,PRD05,Fenugreek Seeds,1341
8870,Mart E,2021,2,PRD05,Fenugreek Seeds,1257
8871,Mart E,2021,3,PRD05,Fenugreek Seeds,1677
8872,Mart E,2021,4,PRD05,Fenugreek Seeds,1894
8873,Mart E,2021,5,PRD05,Fenugreek Seeds,2065
8874,Mart E,2021,6,PRD05,Fenugreek Seeds,2098
8875,Mart E,2021,7,PRD05,Fenugreek Seeds,2466
8876,Mart E,2021,8,PRD05,Fenugreek Seeds,2125
8877,Mart E,2021,9,PRD05,Fenugreek Seeds,1936
8878,Mart E,2021,10,PRD05,Fenugreek Seeds,1803
8879,Mart E,2021,11,PRD05,Fenugreek Seeds,1837
8880,Mart E,2021,12,PRD05,Fenugreek Seeds,1390
8881,Mart E,2018,1,PRD06,Rice,915
8882,Mart E,2018,2,PRD06,Rice,930
8883,Mart E,2018,3,PRD06,Rice,1284
8884,Mart E,2018,4,PRD06,Rice,1486
8885,Mart E,2018,5,PRD06,Rice,1599
8886,Mart E,2018,6,PRD06,Rice,1611
8887,Mart E,2018,7,PRD06,Rice,1740
8888,Mart E,2018,8,PRD06,Rice,1592
8889,Mart E,2018,9,PRD06,Rice,1416
8890,Mart E,2018,10,PRD06,Rice,1331
8891,Mart E,2018,11,PRD06,Rice,1358
8892,Mart E,2018,12,PRD06,Rice,982
8893,Mart E,2019,1,PRD06,Rice,1050
8894,Mart E,2019,2,PRD06,Rice,1045
8895,Mart E,2019,3,PRD06,Rice,1415
8896,Mart E,2019,4,PRD06,Rice,1641
8897,Mart E,2019,5,PRD06,Rice,1751
8898,Mart E,2019,6,PRD06,Rice,1819
8899,Mart E,2019,7,PRD06,Rice,2002
8900,Mart E,2019,8,PRD06,Rice,1768
8901,Mart E,2019,9,PRD06,Rice,1578
8902,Mart E,2019,10,PRD06,Rice,1483
8903,Mart E,2019,11,PRD06,Rice,1657
8904,Mart E,2019,12,PRD06,Rice,1128
8905,Mart E,2020,1,PRD06,Rice,1098
8906,Mart E,2020,2,PRD06,Rice,1072
8907,Mart E,2020,3,PRD06,Rice,1468
8908,Mart E,2020,4,PRD06,Rice,1635
8909,Mart E,2020,5,PRD06,Rice,1876
8910,Mart E,2020,6,PRD06,Rice,1866
8911,Mart E,2020,7,PRD06,Rice,2042
8912,Mart E,2020,8,PRD06,Rice,1844
8913,Mart E,2020,9,PRD06,Rice,1643
8914,Mart E,2020,10,PRD06,Rice,1648
8915,Mart E,2020,11,PRD06,Rice,1686
8916,Mart E,2020,12,PRD06,Rice,1278
8917,Mart E,2021,1,PRD06,Rice,1206
8918,Mart E,2021,2,PRD06,Rice,1247
8919,Mart E,2021,3,PRD06,Rice,1610
8920,Mart E,2021,4,PRD06,Rice,1854
8921,Mart E,2021,5,PRD06,Rice,2020
8922,Mart E,2021,6,PRD06,Rice,2058
8923,Mart E,2021,7,PRD06,Rice,2338
8924,Mart E,2021,8,PRD06,Rice,1986
8925,Mart E,2021,9,PRD06,Rice,1870
8926,Mart E,2021,10,PRD06,Rice,1721
8927,Mart E,2021,11,PRD06,Rice,1825
8928,Mart E,2021,12,PRD06,Rice,1372
8929,Mart E,2018,1,PRD07,Millet,946
8930,Mart E,2018,2,PRD07,Millet,953
8931,Mart E,2018,3,PRD07,Millet,1240
8932,Mart E,2018,4,PRD07,Millet,1343
8933,Mart E,2018,5,PRD07,Millet,1593
8934,Mart E,2018,6,PRD07,Millet,1607
8935,Mart E,2018,7,PRD07,Millet,1715
8936,Mart E,2018,8,PRD07,Millet,1565
8937,Mart E,2018,9,PRD07,Millet,1444
8938,Mart E,2018,10,PRD07,Millet,1318
8939,Mart E,2018,11,PRD07,Millet,1408
8940,Mart E,2018,12,PRD07,Millet,999
8941,Mart E,2019,1,PRD07,Millet,1072
8942,Mart E,2019,2,PRD07,Millet,1089
8943,Mart E,2019,3,PRD07,Millet,1460
8944,Mart E,2019,4,PRD07,Millet,1656
8945,Mart E,2019,5,PRD07,Millet,1845
8946,Mart E,2019,6,PRD07,Millet,1782
8947,Mart E,2019,7,PRD07,Millet,2014
8948,Mart E,2019,8,PRD07,Millet,1845
8949,Mart E,2019,9,PRD07,Millet,1539
8950,Mart E,2019,10,PRD07,Millet,1496
8951,Mart E,2019,11,PRD07,Millet,1632
8952,Mart E,2019,12,PRD07,Millet,1167
8953,Mart E,2020,1,PRD07,Millet,1139
8954,Mart E,2020,2,PRD07,Millet,1142
8955,Mart E,2020,3,PRD07,Millet,1468
8956,Mart E,2020,4,PRD07,Millet,1655
8957,Mart E,2020,5,PRD07,Millet,1925
8958,Mart E,2020,6,PRD07,Millet,1867
8959,Mart E,2020,7,PRD07,Millet,2038
8960,Mart E,2020,8,PRD07,Millet,1861
8961,Mart E,2020,9,PRD07,Millet,1615
8962,Mart E,2020,10,PRD07,Millet,1613
8963,Mart E,2020,11,PRD07,Millet,1630
8964,Mart E,2020,12,PRD07,Millet,1257
8965,Mart E,2021,1,PRD07,Millet,1207
8966,Mart E,2021,2,PRD07,Millet,1313
8967,Mart E,2021,3,PRD07,Millet,1558
8968,Mart E,2021,4,PRD07,Millet,1916
8969,Mart E,2021,5,PRD07,Millet,2009
8970,Mart E,2021,6,PRD07,Millet,2011
8971,Mart E,2021,7,PRD07,Millet,2368
8972,Mart E,2021,8,PRD07,Millet,1953
8973,Mart E,2021,9,PRD07,Millet,1828
8974,Mart E,2021,10,PRD07,Millet,1821
8975,Mart E,2021,11,PRD07,Millet,1918
8976,Mart E,2021,12,PRD07,Millet,1349
8977,Mart E,2018,1,PRD08,Maize,1175
8978,Mart E,2018,2,PRD08,Maize,1154
8979,Mart E,2018,3,PRD08,Maize,1525
8980,Mart E,2018,4,PRD08,Maize,1612
8981,Mart E,2018,5,PRD08,Maize,1845
8982,Mart E,2018,6,PRD08,Maize,1990
8983,Mart E,2018,7,PRD08,Maize,2149
8984,Mart E,2018,8,PRD08,Maize,1925
8985,Mart E,2018,9,PRD08,Maize,1710
8986,Mart E,2018,10,PRD08,Maize,1668
8987,Mart E,2018,11,PRD08,Maize,1691
8988,Mart E,2018,12,PRD08,Maize,1277
8989,Mart E,2019,1,PRD08,Maize,1334
8990,Mart E,2019,2,PRD08,Maize,1277
8991,Mart E,2019,3,PRD08,Maize,1733
8992,Mart E,2019,4,PRD08,Maize,1939
8993,Mart E,2019,5,PRD08,Maize,2087
8994,Mart E,2019,6,PRD08,Maize,2185
8995,Mart E,2019,7,PRD08,Maize,2472
8996,Mart E,2019,8,PRD08,Maize,2144
8997,Mart E,2019,9,PRD08,Maize,1935
8998,Mart E,2019,10,PRD08,Maize,1833
8999,Mart E,2019,11,PRD08,Maize,1963
9000,Mart E,2019,12,PRD08,Maize,1449
9001,Mart E,2020,1,PRD08,Maize,1363
9002,Mart E,2020,2,PRD08,Maize,1333
9003,Mart E,2020,3,PRD08,Maize,1778
9004,Mart E,2020,4,PRD08,Maize,1962
9005,Mart E,2020,5,PRD08,Maize,2295
9006,Mart E,2020,6,PRD08,Maize,2320
9007,Mart E,2020,7,PRD08,Maize,2616
9008,Mart E,2020,8,PRD08,Maize,2243
9009,Mart E,2020,9,PRD08,Maize,2044
9010,Mart E,2020,10,PRD08,Maize,1985
9011,Mart E,2020,11,PRD08,Maize,2132
9012,Mart E,2020,12,PRD08,Maize,1472
9013,Mart E,2021,1,PRD08,Maize,1512
9014,Mart E,2021,2,PRD08,Maize,1518
9015,Mart E,2021,3,PRD08,Maize,1917
9016,Mart E,2021,4,PRD08,Maize,2219
9017,Mart E,2021,5,PRD08,Maize,2499
9018,Mart E,2021,6,PRD08,Maize,2564
9019,Mart E,2021,7,PRD08,Maize,2715
9020,Mart E,2021,8,PRD08,Maize,2408
9021,Mart E,2021,9,PRD08,Maize,2193
9022,Mart E,2021,10,PRD08,Maize,2143
9023,Mart E,2021,11,PRD08,Maize,2228
9024,Mart E,2021,12,PRD08,Maize,1614
9025,Mart E,2018,1,PRD09,Salt,770
9026,Mart E,2018,2,PRD09,Salt,783
9027,Mart E,2018,3,PRD09,Salt,996
9028,Mart E,2018,4,PRD09,Salt,1203
9029,Mart E,2018,5,PRD09,Salt,1308
9030,Mart E,2018,6,PRD09,Salt,1408
9031,Mart E,2018,7,PRD09,Salt,1454
9032,Mart E,2018,8,PRD09,Salt,1367
9033,Mart E,2018,9,PRD09,Salt,1172
9034,Mart E,2018,10,PRD09,Salt,1192
9035,Mart E,2018,11,PRD09,Salt,1225
9036,Mart E,2018,12,PRD09,Salt,854
9037,Mart E,2019,1,PRD09,Salt,877
9038,Mart E,2019,2,PRD09,Salt,896
9039,Mart E,2019,3,PRD09,Salt,1190
9040,Mart E,2019,4,PRD09,Salt,1361
9041,Mart E,2019,5,PRD09,Salt,1606
9042,Mart E,2019,6,PRD09,Salt,1556
9043,Mart E,2019,7,PRD09,Salt,1717
9044,Mart E,2019,8,PRD09,Salt,1449
9045,Mart E,2019,9,PRD09,Salt,1372
9046,Mart E,2019,10,PRD09,Salt,1346
9047,Mart E,2019,11,PRD09,Salt,1385
9048,Mart E,2019,12,PRD09,Salt,948
9049,Mart E,2020,1,PRD09,Salt,989
9050,Mart E,2020,2,PRD09,Salt,1000
9051,Mart E,2020,3,PRD09,Salt,1226
9052,Mart E,2020,4,PRD09,Salt,1501
9053,Mart E,2020,5,PRD09,Salt,1581
9054,Mart E,2020,6,PRD09,Salt,1565
9055,Mart E,2020,7,PRD09,Salt,1770
9056,Mart E,2020,8,PRD09,Salt,1540
9057,Mart E,2020,9,PRD09,Salt,1336
9058,Mart E,2020,10,PRD09,Salt,1332
9059,Mart E,2020,11,PRD09,Salt,1460
9060,Mart E,2020,12,PRD09,Salt,1013
9061,Mart E,2021,1,PRD09,Salt,1039
9062,Mart E,2021,2,PRD09,Salt,1008
9063,Mart E,2021,3,PRD09,Salt,1463
9064,Mart E,2021,4,PRD09,Salt,1624
9065,Mart E,2021,5,PRD09,Salt,1662
9066,Mart E,2021,6,PRD09,Salt,1784
9067,Mart E,2021,7,PRD09,Salt,1972
9068,Mart E,2021,8,PRD09,Salt,1718
9069,Mart E,2021,9,PRD09,Salt,1526
9070,Mart E,2021,10,PRD09,Salt,1479
9071,Mart E,2021,11,PRD09,Salt,1493
9072,Mart E,2021,12,PRD09,Salt,1130
9073,Mart E,2018,1,PRD10,Barley,1135
9074,Mart E,2018,2,PRD10,Barley,1153
9075,Mart E,2018,3,PRD10,Barley,1597
9076,Mart E,2018,4,PRD10,Barley,1790
9077,Mart E,2018,5,PRD10,Barley,1952
9078,Mart E,2018,6,PRD10,Barley,2118
9079,Mart E,2018,7,PRD10,Barley,2230
9080,Mart E,2018,8,PRD10,Barley,1932
9081,Mart E,2018,9,PRD10,Barley,1801
9082,Mart E,2018,10,PRD10,Barley,1639
9083,Mart E,2018,11,PRD10,Barley,1791
9084,Mart E,2018,12,PRD10,Barley,1281
9085,Mart E,2019,1,PRD10,Barley,1435
9086,Mart E,2019,2,PRD10,Barley,1344
9087,Mart E,2019,3,PRD10,Barley,1781
9088,Mart E,2019,4,PRD10,Barley,2134
9089,Mart E,2019,5,PRD10,Barley,2327
9090,Mart E,2019,6,PRD10,Barley,2291
9091,Mart E,2019,7,PRD10,Barley,2539
9092,Mart E,2019,8,PRD10,Barley,2392
9093,Mart E,2019,9,PRD10,Barley,2038
9094,Mart E,2019,10,PRD10,Barley,1994
9095,Mart E,2019,11,PRD10,Barley,2077
9096,Mart E,2019,12,PRD10,Barley,1433
9097,Mart E,2020,1,PRD10,Barley,1459
9098,Mart E,2020,2,PRD10,Barley,1358
9099,Mart E,2020,3,PRD10,Barley,1821
9100,Mart E,2020,4,PRD10,Barley,2051
9101,Mart E,2020,5,PRD10,Barley,2457
9102,Mart E,2020,6,PRD10,Barley,2419
9103,Mart E,2020,7,PRD10,Barley,2576
9104,Mart E,2020,8,PRD10,Barley,2274
9105,Mart E,2020,9,PRD10,Barley,2094
9106,Mart E,2020,10,PRD10,Barley,2020
9107,Mart E,2020,11,PRD10,Barley,2121
9108,Mart E,2020,12,PRD10,Barley,1543
9109,Mart E,2021,1,PRD10,Barley,1564
9110,Mart E,2021,2,PRD10,Barley,1513
9111,Mart E,2021,3,PRD10,Barley,2064
9112,Mart E,2021,4,PRD10,Barley,2299
9113,Mart E,2021,5,PRD10,Barley,2571
9114,Mart E,2021,6,PRD10,Barley,2624
9115,Mart E,2021,7,PRD10,Barley,2838
9116,Mart E,2021,8,PRD10,Barley,2454
9117,Mart E,2021,9,PRD10,Barley,2306
9118,Mart E,2021,10,PRD10,Barley,2226
9119,Mart E,2021,11,PRD10,Barley,2297
9120,Mart E,2021,12,PRD10,Barley,1657
9121,Mart E,2018,1,PRD11,Rice Flour,364
9122,Mart E,2018,2,PRD11,Rice Flour,361
9123,Mart E,2018,3,PRD11,Rice Flour,469
9124,Mart E,2018,4,PRD11,Rice Flour,499
9125,Mart E,2018,5,PRD11,Rice Flour,548
9126,Mart E,2018,6,PRD11,Rice Flour,551
9127,Mart E,2018,7,PRD11,Rice Flour,679
9128,Mart E,2018,8,PRD11,Rice Flour,551
9129,Mart E,2018,9,PRD11,Rice Flour,527
9130,Mart E,2018,10,PRD11,Rice Flour,507
9131,Mart E,2018,11,PRD11,Rice Flour,505
9132,Mart E,2018,12,PRD11,Rice Flour,353
9133,Mart E,2019,1,PRD11,Rice Flour,396
9134,Mart E,2019,2,PRD11,Rice Flour,413
9135,Mart E,2019,3,PRD11,Rice Flour,559
9136,Mart E,2019,4,PRD11,Rice Flour,605
9137,Mart E,2019,5,PRD11,Rice Flour,671
9138,Mart E,2019,6,PRD11,Rice Flour,652
9139,Mart E,2019,7,PRD11,Rice Flour,706
9140,Mart E,2019,8,PRD11,Rice Flour,671
9141,Mart E,2019,9,PRD11,Rice Flour,567
9142,Mart E,2019,10,PRD11,Rice Flour,506
9143,Mart E,2019,11,PRD11,Rice Flour,563
9144,Mart E,2019,12,PRD11,Rice Flour,449
9145,Mart E,2020,1,PRD11,Rice Flour,430
9146,Mart E,2020,2,PRD11,Rice Flour,393
9147,Mart E,2020,3,PRD11,Rice Flour,548
9148,Mart E,2020,4,PRD11,Rice Flour,620
9149,Mart E,2020,5,PRD11,Rice Flour,662
9150,Mart E,2020,6,PRD11,Rice Flour,674
9151,Mart E,2020,7,PRD11,Rice Flour,777
9152,Mart E,2020,8,PRD11,Rice Flour,705
9153,Mart E,2020,9,PRD11,Rice Flour,598
9154,Mart E,2020,10,PRD11,Rice Flour,636
9155,Mart E,2020,11,PRD11,Rice Flour,615
9156,Mart E,2020,12,PRD11,Rice Flour,437
9157,Mart E,2021,1,PRD11,Rice Flour,430
9158,Mart E,2021,2,PRD11,Rice Flour,470
9159,Mart E,2021,3,PRD11,Rice Flour,623
9160,Mart E,2021,4,PRD11,Rice Flour,688
9161,Mart E,2021,5,PRD11,Rice Flour,728
9162,Mart E,2021,6,PRD11,Rice Flour,776
9163,Mart E,2021,7,PRD11,Rice Flour,853
9164,Mart E,2021,8,PRD11,Rice Flour,684
9165,Mart E,2021,9,PRD11,Rice Flour,634
9166,Mart E,2021,10,PRD11,Rice Flour,653
9167,Mart E,2021,11,PRD11,Rice Flour,681
9168,Mart E,2021,12,PRD11,Rice Flour,492
9169,Mart E,2018,1,PRD12,Wheat,435
9170,Mart E,2018,2,PRD12,Wheat,461
9171,Mart E,2018,3,PRD12,Wheat,591
9172,Mart E,2018,4,PRD12,Wheat,609
9173,Mart E,2018,5,PRD12,Wheat,732
9174,Mart E,2018,6,PRD12,Wheat,772
9175,Mart E,2018,7,PRD12,Wheat,830
9176,Mart E,2018,8,PRD12,Wheat,730
9177,Mart E,2018,9,PRD12,Wheat,659
9178,Mart E,2018,10,PRD12,Wheat,639
9179,Mart E,2018,11,PRD12,Wheat,703
9180,Mart E,2018,12,PRD12,Wheat,514
9181,Mart E,2019,1,PRD12,Wheat,491
9182,Mart E,2019,2,PRD12,Wheat,458
9183,Mart E,2019,3,PRD12,Wheat,717
9184,Mart E,2019,4,PRD12,Wheat,749
9185,Mart E,2019,5,PRD12,Wheat,871
9186,Mart E,2019,6,PRD12,Wheat,857
9187,Mart E,2019,7,PRD12,Wheat,923
9188,Mart E,2019,8,PRD12,Wheat,855
9189,Mart E,2019,9,PRD12,Wheat,721
9190,Mart E,2019,10,PRD12,Wheat,706
9191,Mart E,2019,11,PRD12,Wheat,747
9192,Mart E,2019,12,PRD12,Wheat,549
9193,Mart E,2020,1,PRD12,Wheat,528
9194,Mart E,2020,2,PRD12,Wheat,544
9195,Mart E,2020,3,PRD12,Wheat,718
9196,Mart E,2020,4,PRD12,Wheat,775
9197,Mart E,2020,5,PRD12,Wheat,886
9198,Mart E,2020,6,PRD12,Wheat,842
9199,Mart E,2020,7,PRD12,Wheat,975
9200,Mart E,2020,8,PRD12,Wheat,878
9201,Mart E,2020,9,PRD12,Wheat,767
9202,Mart E,2020,10,PRD12,Wheat,749
9203,Mart E,2020,11,PRD12,Wheat,755
9204,Mart E,2020,12,PRD12,Wheat,592
9205,Mart E,2021,1,PRD12,Wheat,561
9206,Mart E,2021,2,PRD12,Wheat,544
9207,Mart E,2021,3,PRD12,Wheat,772
9208,Mart E,2021,4,PRD12,Wheat,954
9209,Mart E,2021,5,PRD12,Wheat,946
9210,Mart E,2021,6,PRD12,Wheat,1048
9211,Mart E,2021,7,PRD12,Wheat,1119
9212,Mart E,2021,8,PRD12,Wheat,939
9213,Mart E,2021,9,PRD12,Wheat,844
9214,Mart E,2021,10,PRD12,Wheat,873
9215,Mart E,2021,11,PRD12,Wheat,862
9216,Mart E,2021,12,PRD12,Wheat,608
